reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEZbt7LmKKNVwcYSzYsevbUGpNeTIuu5Tkn_IREB-pXfc1dWmr4_KX-YhXftbDxAk-XsPvsWOxGU0ATiA,spirit Fray,https://lh3.googleusercontent.com/a-/AOh14Gg2CEOSKA7vsyC_I0H5oMO-RmeFfnyK7EwUPEwDZg,"It's a great app for repeat prescription, daily reminders of dosage. But the request for prescription keeps popping up. I already HAVE had my prescription delivered.",5,0,4.30.0,2020-08-15 07:05:07,,
gp:AOqpTOHdeCcK8MplslFu07Jbua4Vw93xry5926NPP0wZziJjeiSP_vgc8MhZ6XOlEev3bBkfF502_dKXCARUvA,john kennedy,https://lh3.googleusercontent.com/-57K3vZhP39U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckheGsEXGQyCjt3TszfAdcYIc31xw/photo.jpg,"Last month all was delivered fine, but this month royal mail failed to post the item through my letterbox because the packaging was oversized. Please take care when packaging.",3,0,4.30.0,2020-08-14 17:00:53,,
gp:AOqpTOEpAjL5io18pj1jWxC5OL2N4A8hGQJCpW7VnJatCEVEoK7sfvlvWTfG3s7Ys2YWZPU-D_-QIXlfmOVK_w,C Fletcher,https://lh3.googleusercontent.com/-3OSIIWPLR34/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckL4gfNSZZSeSDBys1prwkaMY4AGg/photo.jpg,Fantastic!!,5,0,4.20.0,2020-08-14 10:09:19,,
gp:AOqpTOG8zUoVjlRIHWz3_EdaIhnzB8JsNhcsbEWEjdGgFYcqRvId_fYHVLScTt_HVJelSMiZoB0uOysZPTcWNg,Michelle Potterton,https://lh3.googleusercontent.com/-eJK9Esf19e8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn3JzArexmMUn5kMqFwhaV8Q_-QPQ/photo.jpg,That was fast what time will it come please,5,0,4.30.0,2020-08-13 17:03:33,,
gp:AOqpTOGMcQC7ilYqNbhelwk1NkjWwdxkYkgdpvNr_mb1VsE9EgHiud9SRuaN4xySFCvkGGDh646EOcUpfYDxCw,Adam Cieslewicz,https://lh3.googleusercontent.com/-fJpK9TQnX_M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckoB0-kY1KgcpLWJgLL_ChBrqU-qw/photo.jpg,Saves me a lot of pain and time. Great service 10/10,5,0,4.21.0,2020-08-13 14:42:31,,
gp:AOqpTOEPrdSxHIrpSqnBi1O2qyx4Yeoyor-6Seg5QCB4mrV1hL4OH3Wyn5jlgUHgLY84A8swBZsugi7eutHHxQ,Michael Beadell,https://lh3.googleusercontent.com/a-/AOh14Gixs_oW3DhVNZSoYjEnwBxGCbwzc7XIfwwDTCnJwQ,Would be a great change,4,0,,2020-08-13 14:13:17,,
gp:AOqpTOE-4mhzkKoweJhQ3A8KgOJnZjeSQBOQUf8TkB5BsH9KZcp9HUy3nEyN_VBw4OBEoNHStnM8CPA1OQDqcQ,Paul Newman,https://lh3.googleusercontent.com/a-/AOh14Ggjoc2cbEipyktEfS1WuAXUS9ybSOOWxSxSJSDrbw,Very good,5,0,,2020-08-13 12:24:19,,
gp:AOqpTOEFoyFZR-vvm93JHhYV1-z_va7YLdWO-3ILdFBRf7hwEvDtWG4VBYoIp9EBbhr2ttNWiXQl7prCmn9tSg,Ian Wellings,https://lh3.googleusercontent.com/a-/AOh14GhjhkxwfRmn6mfDzeCWA8sWnoXyhafiHxxhkBKu,I've given up on this app. I had to wait days for painkillers because of an issue with the supplier and when I was prescribed antibiotics I received a message from Echo asking if I wanted them. Why would I not if they had been prescribed? I'll stick to making my own requests.,2,0,,2020-08-13 10:18:51,,
gp:AOqpTOEi3nwnFL1NsFpr1Xi_03KpAhn2zKa3A8_xmtv0Ly1xVSN0StmEIHNto6C2TfgtI-BnLNqfYgGlEnPopg,Laura Jones,https://lh3.googleusercontent.com/a-/AOh14GiVzCOu91y89X3G8TcZFJZxC--PPEnEaQAbiQAQFtc,"Easy to use, very handy.",5,0,,2020-08-13 08:09:52,,
gp:AOqpTOHSaEdjtsrnXY-S4esfQIJJCm3DqAzM9QQiqN6RxF5tKMzFK5xSALVYrQkiGm7013PORYIZD7jIvFxZJQ,Eayrin,https://lh3.googleusercontent.com/-ohEViEdo4Us/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckjkULOqWrB92xiHh75fNciIFfBuw/photo.jpg,"Pretty good app, but it can be hard to get in touch with customer service if things go wrong.",3,0,4.30.0,2020-08-12 12:06:31,"Hi Eayrin, thanks for your review, I'm sorry for our delay in getting back to you. We've had a high amount of patient contact recently and are working through queries as quickly as we can, I'm sorry this has affected your experience with us. Please do give us a call on 020 8068 8067, where one of the phone team will be able to help. Thanks, Katie",2020-08-12 09:00:55
gp:AOqpTOFDuV3xbp0TQmOUtaizDY9Afs61UFj8Np84HdSJdT-nYv3rdMoOtSbouxL9CQpLDzJdL3TnDoaFlJ6FeA,Michelle Tyson,https://lh3.googleusercontent.com/-JRSMY9-Cnjk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmrJYookk_eIDyj1-uC_WTKVUjUHg/photo.jpg,Extremely good at keeping me organized with very little effort,5,0,4.30.0,2020-08-12 09:55:12,,
gp:AOqpTOEl-Wpt_V8Q13Uchc08TlPNAFBILZCuPakewuo9PyC5ZML4T5v5ZoDFLem2wZlfVDqANa6iLU6ArTNQAw,KO B,https://lh3.googleusercontent.com/a-/AOh14GiWQ7xv99yuZyGnu8dX3rWXuF2N9Tb3Iy9p6js9zA,Terrible service in an emergency. Stick to your local pharmacy. They are ok until you run out of medicines. You have been warned. I contacted you and you told me to contact my GP. I called but received no response.,1,0,4.30.0,2020-08-12 09:22:12,"Thank you for your review here KO B, I'm sorry you have had a bad experience with us. Our service is better suited to monthly repeat prescriptions, but if you need a prescription urgently we can release it so you can collect it from a local pharmacy. I hope this helps, if you have any questions let us know via your in-app chat. Thanks, Katie",2020-08-12 08:28:17
gp:AOqpTOGvrtBbE0e8ZF-dFJdk4gn83WQtwSmMz8hM9ritjS4d250iSFlRSWf5L7vNuVgeIh8m8mJcSk-Sg45fPw,Diane Pieles,https://lh3.googleusercontent.com/a-/AOh14GjR5AkqeFCz9Ht9vavEbhz1Ez3FIqmpaPNcOqGzDQ,Never been let down. Prompt efficient service!,5,0,,2020-08-11 19:11:30,,
gp:AOqpTOEaSpGpqXO3RdXm2KZieyTvevy_LKpaMvzid1q6TOQlf0Zco_WbwKfdnskqZIHS_7DdUC73nK2L4WBmMg,D H,https://lh3.googleusercontent.com/-mnuokrfQHKQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnACNsX_cqJq1JZYHmhDIz0ZGHNww/photo.jpg,Poor app and poor service Nightmare to sign.up,1,0,4.30.0,2020-08-11 18:45:04,"Thank you for your review and feedback here D H, and I'm sorry you have had a bad experience with us. If you need assistance with signing up please contact us on 020 8068 8067 or via help@echo.co.uk and one of our team will be able to help! Thanks, Katie",2020-08-12 08:44:05
gp:AOqpTOGZ2r-O5Cbp7RfMrgVy0mCuy-lKAHFhgcsYWSkJ68IUEioyeUQnQuhsaYgQP-d4Biv8ogie2wKvo7KD7Q,VeritySleeps,https://lh3.googleusercontent.com/a-/AOh14GhpykFClTjnLkT1lK2Wyn965xeowPYTW8AnHvBR,Does exactly what you need and always easy to use,5,0,4.21.0,2020-08-11 16:28:44,,
gp:AOqpTOGLpRirk08RSVOxXrPTCBc3FH-xcBXmxcb8yYnCqwmoKFRiLjcciDui0JLM2Ans-U_tVsxz0R9ks79R8g,Angela Uzzell,https://lh3.googleusercontent.com/-jpjTly3i-D0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmhLoAku6d_VWHiVv8wVj8CKRcqag/photo.jpg,Just makes life so much easier.,5,0,,2020-08-11 14:17:59,"I'm so pleased we're able to help Angela, thank you for you review! - Katie",2020-08-12 17:14:06
gp:AOqpTOHcSLLJb3YgDQwheSzU8OWZpwmG2icm8Zs1I_LjEaLdiWz2oOGdf_8Oi9bXguvrIkcRWfzA1Sze48jqsA,Ali Mather,https://lh3.googleusercontent.com/a-/AOh14GgvGdpQc-xNa2t5K4L61lBpE6N4oBhP7qdWAUIn,"Had problems with almost every delivery. This time I've completely run out of blood pressure medication as they have delayed my delivery due to being out of stock of 2 medications. They take on average 2 days to reply to messages. You can't request prescriptions through the app, you have to contact your doctors first to request medication. Nothing good to say about them to be honest.",1,1,4.30.0,2020-08-11 12:28:46,"Hi Ali, thanks for your review, I'm sorry you've had a bad experience. If you need meds urgently we can return your script for local collection. We can also partially deliver your meds, you can find this in the ""Help"" section, and how your request your prescription depends on your surgery, which I'm afraid we can't control. I hope this helps, Katie",2020-08-12 08:43:02
gp:AOqpTOEilgGZWybByl7nckjF2m85_LXA1AQtmYEEoJsPx0k-WuKZ0xq5_pT2nkzMwXUnJHdJVobEbnxaSretmA,Zoe Zoe,https://lh3.googleusercontent.com/-rem6vg2alU0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckJ3Z3sbtIYEa_fpre7dLX_l07Lsg/photo.jpg,Brilliant can order my prescriptions and have them delivered to me. It's great,5,0,4.22.0,2020-08-10 15:24:51,,
gp:AOqpTOEa_0U5BCAz8ZO2y_sbPrnUvCg6HSYyxstlhRNizHQSns7gu63YtIhr235GXbnciFQ2ahFsneODw2cXsw,Caroline Wainwright,https://lh3.googleusercontent.com/a-/AOh14Gi-rOclpG-NetW9nb05trJDMe96g_qR_h2STz7Gjw,Easy to use.,5,0,,2020-08-10 14:42:11,"This is great to see, thanks Caroline! - Katie",2020-08-12 17:21:57
gp:AOqpTOG4jDz_h4_nLGtwOVnBxve45HMfT3JsEwR5-VzkWtfxIEIdsCOh-8KjSx7seAG8mGM-5_kFfPB_SdL0dA,Bill Bill,https://lh3.googleusercontent.com/-WuN7oQ1JuBE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmANbxq6-ppG5AuMXTdvVJjmxqeuA/photo.jpg,I find the app very usefull and èasy to use,5,0,4.30.0,2020-08-10 07:01:42,Thank you so much for your feedback Bill! - Katie,2020-08-12 17:22:23
gp:AOqpTOFK5D8nTGFjcv-Sut4b_wnH9A9xkS0apEsVXAaLnqd-_jAHLbo7iDEuJPoydfh6yTxHYsS4Nrf20Y-aZA,Helen Saunders-Pederick,https://lh3.googleusercontent.com/-XOj7xQUM4ck/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucliFUO-VCuPU5qYwAFuZ54l_rOTAQ/photo.jpg,"The app itself is fine, however the Echo service is a nightmare. They hold all requested items if one is not available until they have all stock, meaning you run out of not just one item. Trying to contact them for any reason is useless as there is only the online and in app chat, which you are lucky if you get a response at all let alone within 24 hours. I'm going back to my previous Pharmacy 2 U app as at least they ask if you want to wait or not if something is out of stock.",2,15,4.30.0,2020-08-09 18:25:26,"Hi Helen, thanks for your feedback and sorry you've had some difficulties. You can actually request a partial delivery of the in-stock items on the ""Help"" page of your app. I'm sorry we have been delayed in getting back to you, we're working through queries asap, but you can also contact us on 020 8068 8067 if you need further help. Thanks, Katie",2020-08-12 14:12:59
gp:AOqpTOGTYJADCI3b56tUVW1n5B0mRb5ZzXzSNhjISDLxZNH-gEuRxMEJfEbZ_fa6_bb_6ZhD-xkMdJZSWLNe5Q,keith lidbury,https://lh3.googleusercontent.com/-7oqSxXh2Dm0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckk1WklRua_K0j39CukAW7XQnX5dA/photo.jpg,Great service,5,0,4.30.0,2020-08-09 11:28:52,Thanks Keith! - Katie,2020-08-12 17:22:33
gp:AOqpTOH0ehBomnFds1B6z515sHOCgzFr_t0x4XSxD1gva_rS6owjCYX6dFpi79r_xd_QF_VTRv8oSxPNyQs-XA,bassist Francis,https://lh3.googleusercontent.com/-BP0s8HXHldA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmgT-1vmD5gHE9mN2djZzBpQlj2Ew/photo.jpg,Just nice to be reminded on time,5,0,,2020-08-09 11:03:04,Glad you're finding the reminder part of our service useful bassist Francis! Thank you for your review - Katie,2020-08-12 17:25:39
gp:AOqpTOFOnH5b--XiwHEpd2SccXWpgsX0cizZ6hnEE9OkHflPEbAsPpjNAjxHJBgphguxs4d9UGTaD_2c_1EPXg,Adrian Steele,https://lh3.googleusercontent.com/a-/AOh14GhcH1GbKn99kZev8nOtgFzWGtStte4mEvpNqtjhjh0,It just works. Takes all the stress out of ordering repeat prescriptions. Highly recommend.,5,0,,2020-08-09 01:24:15,So pleased to see that we've been able to ease a little stress for you Adrian! Thank you for you review and recommendation too! - Katie,2020-08-12 17:29:00
gp:AOqpTOFVytQ-Q0uP3cIB7mqDNDsDDqaTjJkuIz5bpWy7U5enoQ8cxL4K7Rpl_Q2H7C57NwO1aULDAF4-mJGlTw,Kat Bushell,https://lh3.googleusercontent.com/-Ai8VZhA-d7o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnNl5Wth_1IocCXmyxF8iQhxmaRqg/photo.jpg,Best app I've tried loads,5,0,,2020-08-08 22:00:40,"This is a great review, thanks Kat! - Katie",2020-08-12 17:27:02
gp:AOqpTOFM_wV12A6GOFL_oaECqGkTZW8ZzOFGBCJqH3jTx0sftP7B1HdxtBOnbbQcRRg2r3O2a4C8CUG8U_nLMg,Caroline Church,https://lh3.googleusercontent.com/-sg9tlMF4H0k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckQ2pV3tNWFefxOnU6T1NXjjRMfug/photo.jpg,We were sent something we haven't asked for.,3,0,,2020-08-08 12:26:45,"Hi Caroline, thanks for your review - this doesn't seem right at all. We always ask you to confirm the items on your prescription if these have been sent through independently without your request. Please could you contact us on 020 8068 8067, help@echo.co.uk or via the in-app chat so one of our team can look into this for you? Many thanks, Katie",2020-08-12 14:15:32
gp:AOqpTOFBBg5EFQ_SWnPwY5tZFPVVvn3HZ2aqQd1oRokrJudlqowA8MI5V9u-nFFMpyFwppoXayEHDY2lcTcpFw,Tom Johnston,https://lh3.googleusercontent.com/-6VCSOdiW5Gg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnlOWL4_fvTBfVnpgY--NvAah30WA/photo.jpg,Excellent app. Easy to use. Saves time and energy in travelling to/from pharmacies. Also acts as a great reminder so that you do t run out of medications.,5,1,4.30.0,2020-08-08 06:57:46,"This is a really great review, thank you for sharing your thoughts here Tom! - Katie",2020-08-12 17:27:33
gp:AOqpTOFVYqkgvup4OO9QYqYwjZUDCOoxi5I3AMk1wyLiA4TSI_RwxI1o8MgzRHoBIM4iCrbVqtTxNApSjnwE4Q,Jane Felmingham,https://lh3.googleusercontent.com/-CAFK8X3uLn4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmcG0yntzkHhM2wLsHkriRj-GvgoA/photo.jpg,never let me down yet. much easier to have delivered than waiting in the chemist.,5,0,,2020-08-07 18:50:49,It is delightful to hear such positive words and we're glad we've been able to make things easier for you Jane! - Katie,2020-08-12 17:29:44
gp:AOqpTOHqP3YTq8_jUENQwyJpB8hCMzBWZ7L3NEGOVsIcpdxVkMOpLbtJkYty8trzJ-LJfywoHUFwVsjbW11XCg,Sarah Carter,https://lh3.googleusercontent.com/-Rb9dbI6xLoY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclm0VwMQ1-dJ3ystxNcLThc_0bJJQ/photo.jpg,Easy to set up and really reliable!!,4,0,,2020-08-07 16:21:08,"Hi Sarah, thank you for your review and comment. Great to hear that you're finding our service easy to use.  Is there something else that we could do better to achieve a 5* rating?  If so please let us know at feedback@echo.co.uk. Thanks, Katie",2020-08-12 14:27:42
gp:AOqpTOGjrZcBxGdj9bcT-aYFv_5R8iRQY5RoZktGoox2ImXDgkMRKO8NcyHe7U_9kuje33Ca9F4vdnHOe-LK-w,Colin Brown,https://lh3.googleusercontent.com/-eHhCC3LVP1k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn5WRqf5tkIkgpr9xxBGs6wqUIZCw/photo.jpg,"Have had other direct prescriptions suppliers, Usually have 4/5 days wait,Echo place prescription on receipt and send to Royal Mail normally within 24 hours",5,0,4.22.0,2020-08-07 12:15:57,Thank you so much for sharing your experience with us and other providers her Colin! Take care - Katie,2020-08-12 17:28:08
gp:AOqpTOEdIEvhTIsz7FBopi-sTn3yJy0RDEcumhXwrUiwFTFp_qlyLDEUDgev9MCBJDIlU_0kN5nSysOMUW-org,carl turner,https://lh3.googleusercontent.com/a-/AOh14Gj9oqReKQUlx_zXTq0TLs_32qXuUB86D6ZpKGKTjA,"Give constant reminders of meds needed, when to take your meds and you request meds through the app. Easy Peasy...",5,0,4.30.0,2020-08-07 10:19:07,Great to see you're finding our service useful carl! - Katie,2020-08-12 17:30:22
gp:AOqpTOFG2VOzHrhLlK5ruFjcZa8WMVurJlYeT3KY6F9KUGORJqmKZvxYDsUDmz18AHN0rRKGjxpJCnIzhvpleA,cindy masters,https://lh3.googleusercontent.com/-fUXVpfXFEqc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclSdbka8kdh-HcX2ry7E79barfKdw/photo.jpg,Great service,5,0,4.24.0,2020-08-07 09:25:18,Thanks cindy! - Katie,2020-08-12 17:30:31
gp:AOqpTOFIyM7fRlzS-VNrZgemvQusHCdLVTuyRs59xKO_iwjtDtCFpSlsQxtdn0hcnt76iOUfm75iFIU7CWzilw,Sue Grimes,https://lh3.googleusercontent.com/-j7EdATvMLo0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnpFiRir8P6bc0u9gPk3om8lPhjsw/photo.jpg,"Would like to go back to picking up really, such a pain trying to get on to re order, thought it would happen automatically with repeat prescriptions",2,0,4.24.0,2020-08-07 08:21:33,"Hi Sue, thanks for your feedback here. We're unable to automatically reorder your medication for you as we need to make sure you're 100% happy with the items you are requesting and receiving each month. This also avoids delivering medication you no longer need and provides an opportunity to confirm your delivery address. I hope this helps, Katie",2020-08-12 14:09:58
gp:AOqpTOEu5yrQKCvkWkQHpHjR9Me7_OizoFlzQphsOUxIowgVI_WD4x4nlkWAigKrvAt7JVVoKHXpQoK1BiqZKQ,Mark Foster,https://lh3.googleusercontent.com/-IVi1UnXC1a4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclYjLKGYorpjcuH1S0EZAIQMzF05A/photo.jpg,Quick and efficient service,5,0,4.24.0,2020-08-07 07:42:17,I'm glad you think so Mark :) - Katie,2020-08-12 17:30:47
gp:AOqpTOFmClXPc6YAd7R_WAte5QrWarhYKu20jGuGEniVbQktl2Pntrs0zDclkInVreXCnb0rvG1bU3P9keaOEg,Anna Pickles Harvey,https://lh3.googleusercontent.com/-UGwH-DMR5L0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl7vkc-9XF0uNUOOEmoT8PJuPScAQ/photo.jpg,Makes it really easy to order prescriptions and having them sent to my house saves me a lot of time.,5,0,4.22.0,2020-08-06 23:47:23,We're pleased to see you're finding our service easy to use and that we're able to help save you some time too! Thanks for your review Anna - Katie,2020-08-12 17:31:38
gp:AOqpTOEmW2JYHAq9DSlKmL-Kp2_1CUtmcfcvE2nsIjI-yaqa9jcB_akFLkPesAHQxBWVscMTJ2v8_Ag7i2jXYQ,Vic DAS OLDFART,https://lh3.googleusercontent.com/-3cNfl8QKwRw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmewlHBU8pramnDlTbV_cqRkr0Mfg/photo.jpg,Wonderful thank you so much.,5,0,4.24.0,2020-08-06 21:40:36,"No problem at all, we're happy to help Vic! - Katie",2020-08-12 17:31:57
gp:AOqpTOEeF5S6oeNa968LPA1WwVMaW47a7gEF79Iy1WXRVUbx6th3ns8TY-pL6C1_7qj13nr4GlWfGzYA3uj7uA,Victoria Lister,https://lh3.googleusercontent.com/-GjfAEe8wO-s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmIeXtp-fgijbSwg8KPb1fLcoufxA/photo.jpg,So easy to use!,4,0,4.24.0,2020-08-06 20:16:14,"Thanks Victoria! If you have any suggestions on how to improve over service further please let us know via email to feedback@echo.co.uk. Many thanks, Katie",2020-08-12 14:29:14
gp:AOqpTOHZB5dpsRGWlOetufAHzPeGWERyHtKg4untRh6FY-i6I7QF8MWvwsee8NcEWrW3cn8YKQQ2DkYrbwYLgQ,Nadine Lapskas,https://lh3.googleusercontent.com/a-/AOh14GhjYRPHzRmLSii164hRw8J_W141rmr2GGpurDi0,Brilliant service,5,0,4.24.0,2020-08-06 18:19:34,Thanks Nadine :) - Katie,2020-08-12 17:32:07
gp:AOqpTOET258ICy6sMHyPsnxFkjBQNFCmoADulxmuYQx-yKVjQPFpaUIRTK7L4jG1E3AaFnDW_ZfIVEvQBaXqHQ,Guy o'Brien,https://lh3.googleusercontent.com/a-/AOh14GiA6RFU0ZebmmLrLvv2o4KyBn7Go-pMsm4oHCsPUg,No problems with service or application for a good year thanks for you work over lockdown guys,5,0,4.30.0,2020-08-06 18:17:48,"No problem at all Guy, we're happy that we have been able to help our patients during this time! Thanks for the review - Katie",2020-08-12 17:32:54
gp:AOqpTOEuLB8WC9kg8Uhc0K0T0twoH90DmQhZTVF7ZbKPv9iQNnogNzG72nd2BeiZSuIRnRw_irek1JNArYEU5w,Philip Goon,https://lh3.googleusercontent.com/-o8ZhM_HrX60/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmuEThTwpVuwEn3LVRjU1xVUa2nWQ/photo.jpg,When mdecstion gets to 2weeks left just let echo get ir for you,5,0,4.24.0,2020-08-06 17:44:22,That's what we're here to do Philip! Thanks for your review :) - Katie,2020-08-12 17:33:33
gp:AOqpTOE1hmwqvT2q583jcqBaBuniPSWsuUBc2s-4IhqqmqFsJWQRfzFOMQ_LHd5bUt8boEnpZv6v4DUWv8K5Hw,Karen Roberts,https://lh3.googleusercontent.com/-YlLaT1Ls5FY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmYbbI6Rfm6oywLIPuZr2XVDXynVw/photo.jpg,Very easy,5,0,4.24.0,2020-08-06 17:41:32,We're glad you think so Karen! - Katie,2020-08-12 17:33:52
gp:AOqpTOGa083fkSi74ZwVdtms42m1vONyLJkH03U37zDU-3_X8Qtr4CeYIrtt2i0JL8Ylei1DC3k_yfaZrdmaOA,Jackie Bailey,https://lh3.googleusercontent.com/-uQ3k81npVSg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnBugHAaRhu3c3h2AHpPVecRL7WbA/photo.jpg,"Brilliant service never had a problem always delivered on time, good at keeping you up to date on things. Will be sticking with ECHO PHARMACY well done guys.",5,0,4.30.0,2020-08-06 16:59:35,"This is a lovely review to read, thank you Jackie! Thanks so much - Katie",2020-08-12 17:35:17
gp:AOqpTOEwKC0E3btmVdyYzDFyOF0NbDDBkmvfoFUnOp0ZiccocZd8qV4W5iW1w0xS8hkmg2UnTRhfh0VKcfjwvQ,Elizabeth Burchill,https://lh3.googleusercontent.com/-zjOSdpoJVGs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclKJ847oS2oFPWtpZciUyJs6f5GbQ/photo.jpg,"So easy to use and very quick delivery, love it",5,0,4.24.0,2020-08-06 16:13:18,We're glad you think so Elizabeth! Thanks for sharing your thoughts here - Katie,2020-08-12 17:38:26
gp:AOqpTOFdr4Yw4a-sv-l7ny6m8pLc8LTAFBnrVtG04yqUA-U11Xeq-qUo7kt2tYG1arsXlmEF1x5XUB_HjLuo9g,linda stewart,https://lh3.googleusercontent.com/-Ma1wh0IPXNQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckSNmI_oxcLJfm-xhcCoxwFTXWVKw/photo.jpg,Arrived ontime through letter box and well packaged,5,0,4.24.0,2020-08-06 14:30:27,Thanks for sharing you experience with us here Linda! - Katie,2020-08-12 17:38:48
gp:AOqpTOEZ9PYWgGx39y-L4mJ6wlrIxN8-fii4FxJ3FjCPQlWE6t0Iskz3xhd5QWgZAVIYoEvtyO4jbRLXE5ZZmA,ron Hewitt,https://lh3.googleusercontent.com/-bxP4ZwiNMRU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmBtZfj7o45PWS3m6QfZ5-HcxdLag/photo.jpg,Very Efficient and reliable.,5,0,4.24.0,2020-08-06 13:30:47,Thanks ron! - Katie,2020-08-12 17:38:58
gp:AOqpTOGf2i3hbmoCAMvpUkjU7Zlyej2T4gZhqEe-z89yPmmVvkJU2-oze5t5SNY6gCfpkFQ--WVHlg7ly9vJbA,Gavnor Chocsta,https://lh3.googleusercontent.com/a-/AOh14GgMfN8yIKnUMDKvD5Px17ZNDeegI_hdPKFcPwqP,"Seem to prompt with reminding you that your low on your medication and the delivery, but not with being able to add further medication as you have to get pharmacy at your surgery to do it.",3,0,4.24.0,2020-08-06 12:21:18,"Hi Gavnor, thanks for your review. It sounds like you have an online connection set up with your surgery which means you will need to contact them to update any details regarding medication and due dates. Sometimes it is possible to remove this so you can amend these yourself. Please contact us on 02080688067 so we can assist you with this, Katie",2020-08-12 14:19:55
