id,author,im:version,im:rating,title,content
3611538758,steve bush 13,3.17.1,3,Missed tablet,I placed my 1st order 13 days before I needed my tablets. I received them 2 days after I ran out. Not sure reasons why this happened as no contact from Echo about it
3611537441,KBv1,3.18.0,5,Amazing!,"What more can I say, than amazing! The service is top notch, customer service is brilliant. Prescriptions arrive in no time. This is the way to go!"
3611535255,Watson Joshua,3.18.0,5,A new app called EHCO for your prescriptions,Echo is an very good service  cuz it delivers the medicine to your door instead of you having you to go to the chemist and get it
3611532971,sparatron,3.17.1,5,This is a game changer!,This app is an absolute must have for anyone who has a repeat prescription or looks after someone who does. I fit into both these categories and this app is amazingly useful.
3611525582,Hyder01,3.17.1,5,Amazing,"I absolutely love this app, it has been very beneficial to me, it reminds me when my medication is due. Customer service team is amazing, had my meds go missing over the Christmas period and they sent a replacement and sent it with 24mail and I got them the next day, I would definitely recommend this app."
3611525160,jam4576,3.17.1,4,"Great service, work on app and relationship with surgery’s would put you in the lead","Awesome app. Been a customer for a while now, there’s abit of development needed in terms of the timing of ‘request now’ showing, often can cause confusion with gp surgery’s if you have already had a prescription recently and you’ve requested another because the app has told you too prematurely. Also think it would be good to contact surgery’s proactively where your customers are based if you haven’t got this in place already and give them a good background on what you are doing and what you are delivering for patients. I did sit with my GP and show her the app and how it works Ect and she was impressed however there are competitors and you want to stand out from the crowd, relationship management is really key to this. Happy to feedback further if it helps. I work for NHS myself and I am overall really impressed with this service, if an appointment can cost anywhere between £30-£85 with a patient and you’re helping patients by pass this by keeping them up to date with when their reviews actually are ect then what can go wrong."
3611520137,Beki10,3.17.1,5,AMAZING,"Everyone has busy lives now days, everyone is looking for better solutions to make life easier, Echo have nailed it!! 
It’s quick, slick and easy.  Nothing is ever too much trouble on the odd occasion I’ve needed to contact you and that’s only because my GP was useless. 
Well done I think you’ve helped my illness more than medication I take,  we need more people and companies like you in the world."
3611509537,jasksonpink,3.17.1,5,Review,I love the fact it’s delivered to you and you don’t have the hassle of the doctors.  Couldn’t be happier.
3611503523,Pritim18,3.17.1,5,Wow!!!,"Great service, quick response. Just fantastic!!!!

Thanks"
3556362138,Frankiebabe55,3.17.1,5,Fantastic app and great timesaver,"What a brilliant App all my medication ordered at the touch of a button and delivered on time ,saves me a trip to the doctors to order my repeat prescriptions."
3556100142,rimibar,3.17.1,5,"Efficient, accurate, great service...","And yes, I am referring to a repeat prescription service. Can't recommend enough. Well done guys - every update a step forward. Keep it up!"
3555991743,ShaneLiam0621,3.17.1,5,Great service,I see this service on Facebook and I downloaded app to try it for my partner so he can receive all his medication easier as he was finding it very difficult to collect it from doctors surgery and I tried it online very easy to do and they email you to say it’s been completed and is sent out in the post and they send you repeat prescription reminders so you apply next month on time great service.
3555898573,EchoNoMeds,3.17.1,1,Think before you download this pile of ...,"Ok. So I’m diabetic and have a heart problem. I have 6 different medicines that need ordering at various times of the month. I also work away so not at home during the week.
So going electronic and have them delivered to my house where my partner can receive them and keep them for me until I return seems, on paper at least, a good idea. 
Well, so how difficult can one app make things?
It’s now over a week since I signed up to Echo, I ordered my tablets and the app tells me that they’ve contacted my surgery and awaiting authorisation from my doctor. 5 days go by, still no delivery, then I get an email saying there’s been an issue and they cannot fulfil my order. 
So I cancel my account with Echo and order through the surgery website as usual for collection at my nominated pharmacy. So now, I’m at my nominated pharmacy and they tell me they have no prescription for me. I phone the surgery and they tell me my order is with Echo. My surgery tell me that they cannot order any further drugs as there’s an order on the system with Echo and that I need to collect from Echo. 
This has to be one of the most frustrating experiences in years.
So, please think twice before you place your faith in this service, of it isn’t broken don’t try to fix it. 
I’m now off to my pharmacy (third time) with an emergency dispensing code to get my overdue prescription... fingers crossed, if you hear someone shouting it’s probably due to the Echo..."
3555350776,Leclements92,3.17.1,5,Quick Delivery and Good Service,Very Quick Delivery and Good Service
3551945174,funntimefrancisco,3.17.1,5,Smooth and simple,Excellent app and fab customer service. ❤️❤️❤️
3545545957,Macca8888,3.17.1,1,Very poor. Don’t bother,"I have never had such poor service in my life. 
Don’t use. They hold onto your prescriptions without correspondence when they can not supply your medication."
3537302531,G_a_i_l,3.17.1,4,Easy to use but some glitches,"I much prefer using Echo for medicines rather than having to go and wait at a pharmacy,  it is very easy to use and brilliant to get the medications delivered. However there are a few glitches, it can remind you to order your next batch of medications immediately after receiving a new batch of medication - therefore too soon which would cause stockpiling. Also one of my medications once in the delivery box from Echo does not fit through my letter box and I have to go to the post office sorting office each time thereby defeating the usefulness of having medications delivered to me. I will continue to use Echo though, it is easy to use and prferred to old method."
3530502826,simonp820,3.17.1,1,Difficult to use all - poor support,"Like others have said, it’s excruciatingly difficult to get setup and customer support is dreadful. Uninstalled."
3522234805,Bandarid,3.17.1,3,History of orders,It seems that the history of previous orders is not showing in the app properly. Please amend so it can.
3514457983,crunchie93,3.17.1,4,Great service,Great service however the reminder to order part is completely out of sync  - getting reminders just days after ordering
3503125643,Worldwidemark,3.17.1,1,Rubbish,They screwed up my first order so I was hopeful that by now I placed my second order they would’ve learnt the lessons… How wrong was I! The second order has still not showing off and they just keep making up excuses I asked them to send me all the correspondence they had with my GP and they haven’t done that I don’t believe they’ve done anything to action my order. Useless
3493961715,Doobie 999,3.17.1,5,Very good,"Started on new medication that will be with me for a while. The setup was very easy, scanned my tablets to ensure dosage and manufacturer was captured. Going into the app reminds me that I am running low, so request GP approval which is taken care of, once this is confirmed the app will ask me to pay for the medication, standard cost, tablets arrived in a few days. I would like the app to remind me that I am running low without having to access the app, the same with when the approval from the GP arrives as then need to make payment. Once these few things are sorted then I can’t find any fault, very good and easy."
3493070252,Squeakychamster,3.17.1,1,Do not use!!!!,"Please do not use Echo. I requested my asthma medication 10 days before running out. They said they’d sent the request to my GP but I didn’t receive I notification that the prescription had been sent through to Echo. I emailed Echo and asked them to follow up with the GP. They told me to! Some service! I followed up with my GP and they said they had received no repeat prescription requests. Great. My GP kindly agreed to send the prescription through ASAP. I asked Echo to look into why this happened but not only could they not work out why but they also did not apologise. I told them I needed the medication urgently but they refused to send it next day delivery. I just can’t believe they didn’t even say sorry. Honestly, do not use this service. It is not worth the stress."
3477441420,wyamberrr,3.17.1,1,Stupid app,soooo fkkkkkkkkkkkkking stuip app！!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!waste my time！ and make my prescription very compliate！
